Index,MiseStress,U.Mag,U.U1,U.U2,U.U3,x,y,z
1005,0.0969799443357,137.683013299,-0.00132159578627,-136.970741585,-0.00132159578627,1281.0,28.125,108.62
1006,0.0501752632561,217.264126036,-0.000937892942045,-217.019670463,-0.000937892942045,1281.0,14.0625,54.31
1007,0.00329597562696,64.0304925588,-2.73164529735e-13,-64.0304925588,-2.73164529735e-13,1304.33337,-14.0625,54.31
1008,0.0,0.0,0.0,0.0,0.0,1304.33337,-28.125,108.62
1009,0.0,0.0,0.0,0.0,0.0,1304.33337,-42.1875,162.93
1010,0.0,0.0,0.0,0.0,0.0,1304.33337,-56.25,217.24
1011,0.0,0.0,0.0,0.0,0.0,1304.33337,-70.3125,271.55
1012,0.0,0.0,0.0,0.0,0.0,1304.33337,-84.375,325.86
1013,0.0,0.0,0.0,0.0,0.0,1304.33337,-98.4375,380.17
1014,0.0,0.0,0.0,0.0,0.0,1304.33337,-112.5,434.48
1015,0.0,28.2797815116,-0.0930848073442,0.0672768288777,-0.0930848073442,1304.33337,-79.55,514.0
1016,2.84237143352e-15,-24.7430643441,-1.86516893987e-14,-24.7430643441,-1.86516893987e-14,1304.33337,0.0,547.0
1017,0.0,62.0970643441,4.68096893987e-14,62.0970643441,4.68096893987e-14,1304.33337,79.55,514.0
1018,-0.0558625349029,0.0,0.0,0.0,0.0,1304.33337,112.5,434.48
1019,0.180469215944,0.0,0.0,0.0,0.0,1304.33337,98.4375,380.17
1020,0.298966733863,0.0,0.0,0.0,0.0,1304.33337,84.375,325.86
1021,0.26830938947,0.0,0.0,0.0,0.0,1304.33337,70.3125,271.55
1022,0.23159406896,0.0,0.0,0.0,0.0,1304.33337,56.25,217.24
1023,0.103046227975,0.0,0.0,0.0,0.0,1304.33337,42.1875,162.93
1024,0.097609754049,0.0,0.0,0.0,0.0,1304.33337,28.125,108.62
1025,0.0502462442409,0.0,0.0,0.0,0.0,1304.33337,14.0625,54.31
1026,0.00558772296894,64.0118250359,-3.9316025602e-14,-64.0118250359,-3.9316025602e-14,1327.66663,-14.0625,54.31
1027,0.0,0.0,0.0,0.0,0.0,1327.66663,-28.125,108.62
1028,0.0,0.0,0.0,0.0,0.0,1327.66663,-42.1875,162.93
1029,0.0,0.0,0.0,0.0,0.0,1327.66663,-56.25,217.24
1030,0.0,0.0,0.0,0.0,0.0,1327.66663,-70.3125,271.55
1031,0.0,0.0,0.0,0.0,0.0,1327.66663,-84.375,325.86
1032,0.0,0.0,0.0,0.0,0.0,1327.66663,-98.4375,380.17
1033,0.0,0.0,0.0,0.0,0.0,1327.66663,-112.5,434.48
1034,0.0,28.2797056522,-0.140561419662,0.100686678911,-0.140561419662,1327.66663,-79.55,514.0
1035,0.0,-24.7715472848,-2.31514641137e-14,-24.7715472848,-2.31514641137e-14,1327.66663,0.0,547.0
1036,0.0,62.1685472848,5.81026641137e-14,62.1685472848,5.81026641137e-14,1327.66663,79.55,514.0
1037,-0.0573847589893,0.0,0.0,0.0,0.0,1327.66663,112.5,434.48
1038,0.183963278526,0.0,0.0,0.0,0.0,1327.66663,98.4375,380.17
1039,0.302707393994,0.0,0.0,0.0,0.0,1327.66663,84.375,325.86
1040,0.270174770874,0.0,0.0,0.0,0.0,1327.66663,70.3125,271.55
1041,0.232585729735,0.0,0.0,0.0,0.0,1327.66663,56.25,217.24
1042,0.103418051538,0.0,0.0,0.0,0.0,1327.66663,42.1875,162.93
1043,0.0981331528389,0.0,0.0,0.0,0.0,1327.66663,28.125,108.62
1044,0.0508548497931,0.0,0.0,0.0,0.0,1327.66663,14.0625,54.31
1045,0.00797143230688,63.9789346384,-1.07289365681e-13,-63.9789346384,-1.07289365681e-13,1351.0,-14.0625,54.31
1046,0.0,0.0,0.0,0.0,0.0,1351.0,-28.125,108.62
1047,0.0,0.0,0.0,0.0,0.0,1351.0,-42.1875,162.93
1048,0.0,0.0,0.0,0.0,0.0,1351.0,-56.25,217.24
1049,0.0,0.0,0.0,0.0,0.0,1351.0,-70.3125,271.55
1050,0.0,0.0,0.0,0.0,0.0,1351.0,-84.375,325.86
1051,0.0,0.0,0.0,0.0,0.0,1351.0,-98.4375,380.17
1052,0.0,0.0,0.0,0.0,0.0,1351.0,-112.5,434.48
1053,0.0,28.289263938,-0.179779217913,0.142582314368,-0.179779217913,1351.0,-79.55,514.0
1054,0.0,-24.810628529,-2.86945755703e-14,-24.810628529,-2.86945755703e-14,1351.0,0.0,547.0
1055,0.0,62.266628529,7.20140755703e-14,62.266628529,7.20140755703e-14,1351.0,79.55,514.0
1056,-0.0568798679789,0.0,0.0,0.0,0.0,1351.0,112.5,434.48
1057,0.183752657672,0.0,0.0,0.0,0.0,1351.0,98.4375,380.17
1058,0.303065590902,0.0,0.0,0.0,0.0,1351.0,84.375,325.86
1059,0.27083527316,0.0,0.0,0.0,0.0,1351.0,70.3125,271.55
1060,0.233614927748,0.0,0.0,0.0,0.0,1351.0,56.25,217.24
1061,0.104635362594,0.0,0.0,0.0,0.0,1351.0,42.1875,162.93
1062,0.100486174578,0.0,0.0,0.0,0.0,1351.0,28.125,108.62
1063,0.0536827121123,0.0,0.0,0.0,0.0,1351.0,14.0625,54.31
1064,0.00541947080696,63.9393772684,-8.47878891206e-14,-63.9393772684,-8.47878891206e-14,1374.33337,-14.0625,54.31
1065,0.0,0.0,0.0,0.0,0.0,1374.33337,-28.125,108.62
1066,0.0,0.0,0.0,0.0,0.0,1374.33337,-42.1875,162.93
1067,0.0,0.0,0.0,0.0,0.0,1374.33337,-56.25,217.24
1068,0.0,0.0,0.0,0.0,0.0,1374.33337,-70.3125,271.55
1069,0.0,0.0,0.0,0.0,0.0,1374.33337,-84.375,325.86
1070,0.0,0.0,0.0,0.0,0.0,1374.33337,-98.4375,380.17
1071,0.0,0.0,0.0,0.0,0.0,1374.33337,-112.5,434.48
1072,0.0,28.3006428496,-0.221451826702,0.169016284694,-0.221451826702,1374.33337,-79.55,514.0
1073,0.0,-24.8540815734,-2.59000678909e-14,-24.8540815734,-2.59000678909e-14,1374.33337,0.0,547.0
1074,0.0,62.3756815734,6.50007678909e-14,62.3756815734,6.50007678909e-14,1374.33337,79.55,514.0
1075,-0.0546179837107,0.0,0.0,0.0,0.0,1374.33337,112.5,434.48
1076,0.179608380314,0.0,0.0,0.0,0.0,1374.33337,98.4375,380.17
1077,0.299900295674,0.0,0.0,0.0,0.0,1374.33337,84.375,325.86
1078,0.270334260745,0.0,0.0,0.0,0.0,1374.33337,70.3125,271.55
1079,0.234722234089,0.0,0.0,0.0,0.0,1374.33337,56.25,217.24
1080,0.106681667094,0.0,0.0,0.0,0.0,1374.33337,42.1875,162.93
1081,0.104544568271,0.0,0.0,0.0,0.0,1374.33337,28.125,108.62
1082,0.0584056830546,0.0,0.0,0.0,0.0,1374.33337,14.0625,54.31
1083,0.0,60.3592130505,-0.00851621285087,-60.3521016131,-0.00851621285087,1397.66663,-14.0625,54.31
1084,0.0,0.0,0.0,0.0,0.0,1397.66663,-28.125,108.62
1085,0.0,0.0,0.0,0.0,0.0,1397.66663,-42.1875,162.93
1086,0.0,0.0,0.0,0.0,0.0,1397.66663,-56.25,217.24
1087,0.0,0.0,0.0,0.0,0.0,1397.66663,-70.3125,271.55
1088,0.0,0.0,0.0,0.0,0.0,1397.66663,-84.375,325.86
1089,0.0,0.0,0.0,0.0,0.0,1397.66663,-98.4375,380.17
1090,0.0,0.0,0.0,0.0,0.0,1397.66663,-112.5,434.48
1091,0.0,28.3527582649,-0.255072717617,6.52217215767,-0.255072717617,1397.66663,-79.55,514.0
1092,0.00496505348714,-26.9108810887,-1.24787737557,-10.5888312814,-1.24787737557,1397.66663,0.0,547.0
1093,0.0124606734871,67.5375810887,3.13176737557,26.5745312814,3.13176737557,1397.66663,79.55,514.0
1094,-0.0516263929245,0.0,0.0,0.0,0.0,1397.66663,112.5,434.48
1095,0.169783150899,0.0,0.0,0.0,0.0,1397.66663,98.4375,380.17
1096,0.283615794105,0.0,0.0,0.0,0.0,1397.66663,84.375,325.86
1097,0.255616454387,0.0,0.0,0.0,0.0,1397.66663,70.3125,271.55
1098,0.221634026353,0.0,0.0,0.0,0.0,1397.66663,56.25,217.24
1099,0.100122257885,0.0,0.0,0.0,0.0,1397.66663,42.1875,162.93
1100,0.097117509028,0.0,0.0,0.0,0.0,1397.66663,28.125,108.62
1101,0.0529224108877,0.0,0.0,0.0,0.0,1397.66663,14.0625,54.31
1102,0.0128171462424,240.936228694,0.0936853762034,-240.630186481,0.0936853762034,1421.0,-14.0625,54.31
1103,0.0614521310968,51.5193309876,0.029812072518,-51.4556250973,0.029812072518,1421.0,-28.125,108.62
1104,0.13748165382,132.087312782,0.144782965802,-131.243553019,0.144782965802,1421.0,-42.1875,162.93
1105,0.185285446315,113.37352752,0.191623716878,-111.674519577,0.191623716878,1421.0,-56.25,217.24
1106,0.237937791473,165.622218169,0.549311947337,-153.971277835,0.549311947337,1421.0,-70.3125,271.55
1107,0.216257029072,43.408378468,0.217175679801,-37.0892785206,0.217175679801,1421.0,-84.375,325.86
1108,0.327700269976,52.4201824239,0.374727786156,-35.1779910814,0.374727786156,1421.0,-98.4375,380.17
1109,0.229252044301,54.4356461311,0.92877162464,-8.78360461817,0.92877162464,1421.0,-112.5,434.48
1110,0.00652368175995,273.855604432,-0.606821880984,-0.410718837971,-0.606821880984,1421.0,-79.55,514.0
1111,0.111136129039,-49.4582529391,-0.973841253367,-33.0281421407,-0.973841253367,1421.0,0.0,547.0
1112,0.278915629039,73.1107613253,3.08568173314,36.1673433091,3.08568173314,1421.0,79.55,514.0
1113,0.0,124.253685926,0.474584708949,87.4890976008,0.474584708949,1421.0,112.5,434.48
1114,0.0,15.7997190702,-0.0763976133153,7.80504111039,-0.0763976133153,1421.0,98.4375,380.17
1115,0.0,47.9021541089,-0.413045826117,-19.1697842707,-0.413045826117,1421.0,84.375,325.86
1116,0.0,54.737447248,-0.366204070386,-38.7388636118,-0.366204070386,1421.0,70.3125,271.55
1117,0.0,159.016726932,-0.568464847138,-145.969306676,-0.568464847138,1421.0,56.25,217.24
1118,0.0,65.8607650088,-0.153295240781,-63.777003529,-0.153295240781,1421.0,42.1875,162.93
1119,0.0,116.876968559,-0.183100468187,-115.23557193,-0.183100468187,1421.0,28.125,108.62
1120,0.0,188.865498309,-0.161807994422,-188.041016316,-0.161807994422,1421.0,14.0625,54.31
1121,0.0774244111018,60.3592130505,0.00851621285087,-60.3521016131,0.00851621285087,1446.19995,-14.0625,54.31
1122,0.0384842837642,0.0,0.0,0.0,0.0,1446.19995,-28.125,108.62
1123,0.0953734901432,0.0,0.0,0.0,0.0,1446.19995,-42.1875,162.93
1124,0.139363248661,0.0,0.0,0.0,0.0,1446.19995,-56.25,217.24
1125,0.188085547227,0.0,0.0,0.0,0.0,1446.19995,-70.3125,271.55
1126,0.178670102533,0.0,0.0,0.0,0.0,1446.19995,-84.375,325.86
1127,0.272573239921,0.0,0.0,0.0,0.0,1446.19995,-98.4375,380.17
1128,0.231810685081,0.0,0.0,0.0,0.0,1446.19995,-112.5,434.48
1129,0.0,22.0137941705,-0.203491352575,0.224662196972,-0.203491352575,1446.19995,-79.55,514.0
1130,0.0135292695476,-25.0460433458,-2.05913114208e-14,-25.0460433458,-2.05913114208e-14,1446.19995,0.0,547.0
1131,0.0,81.625676529,0.109442814347,79.127805254,0.109442814347,1446.19995,79.55,514.0
1132,0.0,0.0,0.0,0.0,0.0,1446.19995,112.5,434.48
1133,0.0,0.0,0.0,0.0,0.0,1446.19995,98.4375,380.17
1134,0.0,0.0,0.0,0.0,0.0,1446.19995,84.375,325.86
1135,0.0,0.0,0.0,0.0,0.0,1446.19995,70.3125,271.55
1136,0.0,0.0,0.0,0.0,0.0,1446.19995,56.25,217.24
1137,0.0,0.0,0.0,0.0,0.0,1446.19995,42.1875,162.93
1138,0.0,0.0,0.0,0.0,0.0,1446.19995,28.125,108.62
1139,0.0,0.0,0.0,0.0,0.0,1446.19995,14.0625,54.31
1140,0.0750899084393,63.8838191644,-7.50669987904e-14,-63.8838191644,-7.50669987904e-14,1471.40002,-14.0625,54.31
1141,0.0373803849973,0.0,0.0,0.0,0.0,1471.40002,-28.125,108.62
1142,0.0952158908065,0.0,0.0,0.0,0.0,1471.40002,-42.1875,162.93
1143,0.141066654745,0.0,0.0,0.0,0.0,1471.40002,-56.25,217.24
1144,0.191859688603,0.0,0.0,0.0,0.0,1471.40002,-70.3125,271.55
1145,0.184024524489,0.0,0.0,0.0,0.0,1471.40002,-84.375,325.86
1146,0.2821663739,0.0,0.0,0.0,0.0,1471.40002,-98.4375,380.17
1147,0.240797035548,0.0,0.0,0.0,0.0,1471.40002,-112.5,434.48
1148,0.0,28.2897190945,-0.315112406975,0.324238294108,-0.315112406975,1471.40002,-79.55,514.0
1149,0.0,-25.1290413102,-1.48712745349e-14,-25.1290413102,-1.48712745349e-14,1471.40002,0.0,547.0
1150,0.0,81.8899072094,0.123795683975,79.3933490307,0.123795683975,1471.40002,79.55,514.0
1151,0.0,0.0,0.0,0.0,0.0,1471.40002,112.5,434.48
1152,0.0,0.0,0.0,0.0,0.0,1471.40002,98.4375,380.17
1153,0.0,0.0,0.0,0.0,0.0,1471.40002,84.375,325.86
1154,0.0,0.0,0.0,0.0,0.0,1471.40002,70.3125,271.55
1155,0.0,0.0,0.0,0.0,0.0,1471.40002,56.25,217.24
1156,0.0,0.0,0.0,0.0,0.0,1471.40002,42.1875,162.93
1157,0.0,0.0,0.0,0.0,0.0,1471.40002,28.125,108.62
1158,0.0,0.0,0.0,0.0,0.0,1471.40002,14.0625,54.31
1159,0.0713899470094,63.8495953724,-7.10330359795e-14,-63.8495953724,-7.10330359795e-14,1496.59998,-14.0625,54.31
1160,0.0373813812935,0.0,0.0,0.0,0.0,1496.59998,-28.125,108.62
1161,0.0961335067481,0.0,0.0,0.0,0.0,1496.59998,-42.1875,162.93
1162,0.143191444549,0.0,0.0,0.0,0.0,1496.59998,-56.25,217.24
1163,0.195512327586,0.0,0.0,0.0,0.0,1496.59998,-70.3125,271.55
1164,0.188546560496,0.0,0.0,0.0,0.0,1496.59998,-84.375,325.86
1165,0.28933235075,0.0,0.0,0.0,0.0,1496.59998,-98.4375,380.17
1166,0.245794380289,0.0,0.0,0.0,0.0,1496.59998,-112.5,434.48
1167,0.0,28.2762919787,-0.358485783757,0.412344448314,-0.358485783757,1496.59998,-79.55,514.0
1168,0.0,-25.2209815932,-1.15159841208e-14,-25.2209815932,-1.15159841208e-14,1496.59998,0.0,547.0
1169,0.0,82.1815239355,0.137345168001,79.6944001724,0.137345168001,1496.59998,79.55,514.0
1170,0.0,0.0,0.0,0.0,0.0,1496.59998,112.5,434.48
1171,0.0,0.0,0.0,0.0,0.0,1496.59998,98.4375,380.17
1172,0.0,0.0,0.0,0.0,0.0,1496.59998,84.375,325.86
1173,0.0,0.0,0.0,0.0,0.0,1496.59998,70.3125,271.55
1174,0.0,0.0,0.0,0.0,0.0,1496.59998,56.25,217.24
1175,0.0,0.0,0.0,0.0,0.0,1496.59998,42.1875,162.93
1176,0.0,0.0,0.0,0.0,0.0,1496.59998,28.125,108.62
1177,0.0,0.0,0.0,0.0,0.0,1496.59998,14.0625,54.31
1178,0.0691020801381,63.8029265651,-6.68879569607e-14,-63.8029265651,-6.68879569607e-14,1521.80005,-14.0625,54.31
1179,0.0382603216078,0.0,0.0,0.0,0.0,1521.80005,-28.125,108.62
1180,0.0976982107133,0.0,0.0,0.0,0.0,1521.80005,-42.1875,162.93
1181,0.145239661815,0.0,0.0,0.0,0.0,1521.80005,-56.25,217.24
1182,0.198397858646,0.0,0.0,0.0,0.0,1521.80005,-70.3125,271.55
1183,0.191498843381,0.0,0.0,0.0,0.0,1521.80005,-84.375,325.86
1184,0.292678393668,0.0,0.0,0.0,0.0,1521.80005,-98.4375,380.17
1185,0.246057849006,0.0,0.0,0.0,0.0,1521.80005,-112.5,434.48
1186,0.0,28.2694646317,-0.405907018704,0.50866769391,-0.405907018704,1521.80005,-79.55,514.0
1187,0.0,-25.3215329978,-9.18448982623e-15,-25.3215329978,-9.18448982623e-15,1521.80005,0.0,547.0
1188,0.0,82.5003767194,0.150836820791,80.0226673872,0.150836820791,1521.80005,79.55,514.0
1189,0.0,0.0,0.0,0.0,0.0,1521.80005,112.5,434.48
1190,0.0,0.0,0.0,0.0,0.0,1521.80005,98.4375,380.17
1191,0.0,0.0,0.0,0.0,0.0,1521.80005,84.375,325.86
1192,0.0,0.0,0.0,0.0,0.0,1521.80005,70.3125,271.55
1193,0.0,0.0,0.0,0.0,0.0,1521.80005,56.25,217.24
1194,0.0,0.0,0.0,0.0,0.0,1521.80005,42.1875,162.93
1195,0.0,0.0,0.0,0.0,0.0,1521.80005,28.125,108.62
1196,0.0,0.0,0.0,0.0,0.0,1521.80005,14.0625,54.31
1197,0.0686541596511,63.7487018556,-6.29277753118e-14,-63.7487018556,-6.29277753118e-14,1547.0,-14.0625,54.31
1198,0.0398223305093,0.0,0.0,0.0,0.0,1547.0,-28.125,108.62
1199,0.0996471874504,0.0,0.0,0.0,0.0,1547.0,-42.1875,162.93
1200,0.146888087837,0.0,0.0,0.0,0.0,1547.0,-56.25,217.24
1201,0.200063492749,0.0,0.0,0.0,0.0,1547.0,-70.3125,271.55
1202,0.192509562933,0.0,0.0,0.0,0.0,1547.0,-84.375,325.86
1203,0.292464231311,0.0,0.0,0.0,0.0,1547.0,-98.4375,380.17
1204,0.243500120607,0.0,0.0,0.0,0.0,1547.0,-112.5,434.48
1205,0.0,28.2675681465,-0.448761517115,0.615910143112,-0.448761517115,1547.0,-79.55,514.0
1206,0.0,-25.4314903968,-6.31414466128e-15,-25.4314903968,-6.31414466128e-15,1547.0,0.0,547.0
1207,0.0,82.8474395486,0.16388979039,80.3796369412,0.16388979039,1547.0,79.55,514.0
1208,0.0,0.0,0.0,0.0,0.0,1547.0,112.5,434.48
1209,0.0,0.0,0.0,0.0,0.0,1547.0,98.4375,380.17
1210,0.0,0.0,0.0,0.0,0.0,1547.0,84.375,325.86
1211,0.0,0.0,0.0,0.0,0.0,1547.0,70.3125,271.55
1212,0.0,0.0,0.0,0.0,0.0,1547.0,56.25,217.24
1213,0.0,0.0,0.0,0.0,0.0,1547.0,42.1875,162.93
1214,0.0,0.0,0.0,0.0,0.0,1547.0,28.125,108.62
1215,0.0,0.0,0.0,0.0,0.0,1547.0,14.0625,54.31
1216,0.0687622623959,63.6820321309,-6.02263180658e-14,-63.6820321309,-6.02263180658e-14,1572.19995,-14.0625,54.31
1217,0.041916295978,0.0,0.0,0.0,0.0,1572.19995,-28.125,108.62
1218,0.101817893268,0.0,0.0,0.0,0.0,1572.19995,-42.1875,162.93
1219,0.148014274216,0.0,0.0,0.0,0.0,1572.19995,-56.25,217.24
1220,0.200321561791,0.0,0.0,0.0,0.0,1572.19995,-70.3125,271.55
1221,0.19133435681,0.0,0.0,0.0,0.0,1572.19995,-84.375,325.86
1222,0.288912249823,0.0,0.0,0.0,0.0,1572.19995,-98.4375,380.17
1223,0.239001620099,0.0,0.0,0.0,0.0,1572.19995,-112.5,434.48
1224,0.0,28.2692370535,-0.492138686867,0.730661156806,-0.492138686867,1572.19995,-79.55,514.0
1225,0.0,-25.5494627628,-1.35303241826e-15,-25.5494627628,-1.35303241826e-15,1572.19995,0.0,547.0
1226,0.0,83.2199055544,0.176524899629,80.7628187475,0.176524899629,1572.19995,79.55,514.0
1227,0.0,0.0,0.0,0.0,0.0,1572.19995,112.5,434.48
1228,0.0,0.0,0.0,0.0,0.0,1572.19995,98.4375,380.17
1229,0.0,0.0,0.0,0.0,0.0,1572.19995,84.375,325.86
1230,0.0,0.0,0.0,0.0,0.0,1572.19995,70.3125,271.55
1231,0.0,0.0,0.0,0.0,0.0,1572.19995,56.25,217.24
1232,0.0,0.0,0.0,0.0,0.0,1572.19995,42.1875,162.93
1233,0.0,0.0,0.0,0.0,0.0,1572.19995,28.125,108.62
1234,0.0,0.0,0.0,0.0,0.0,1572.19995,14.0625,54.31
1235,0.0685832150755,63.6082509689,-5.77097581897e-14,-63.6082509689,-5.77097581897e-14,1597.40002,-14.0625,54.31
1236,0.044533128082,0.0,0.0,0.0,0.0,1597.40002,-28.125,108.62
1237,0.104316683198,0.0,0.0,0.0,0.0,1597.40002,-42.1875,162.93
1238,0.148707687343,0.0,0.0,0.0,0.0,1597.40002,-56.25,217.24
1239,0.199219409665,0.0,0.0,0.0,0.0,1597.40002,-70.3125,271.55
1240,0.188106169801,0.0,0.0,0.0,0.0,1597.40002,-84.375,325.86
1241,0.282241119521,0.0,0.0,0.0,0.0,1597.40002,-98.4375,380.17
1242,0.232426002405,0.0,0.0,0.0,0.0,1597.40002,-112.5,434.48
1243,0.0,28.2747747905,-0.533372069666,0.85628585846,-0.533372069666,1597.40002,-79.55,514.0
1244,0.0,-25.6757150534,3.99876641203e-16,-25.6757150534,3.99876641203e-16,1597.40002,0.0,547.0
1245,0.0,83.6177725273,0.188947250399,81.1772988306,0.188947250399,1597.40002,79.55,514.0
1246,0.0,0.0,0.0,0.0,0.0,1597.40002,112.5,434.48
1247,0.0,0.0,0.0,0.0,0.0,1597.40002,98.4375,380.17
1248,0.0,0.0,0.0,0.0,0.0,1597.40002,84.375,325.86
1249,0.0,0.0,0.0,0.0,0.0,1597.40002,70.3125,271.55
1250,0.0,0.0,0.0,0.0,0.0,1597.40002,56.25,217.24
1251,0.0,0.0,0.0,0.0,0.0,1597.40002,42.1875,162.93
1252,0.0,0.0,0.0,0.0,0.0,1597.40002,28.125,108.62
1253,0.0,0.0,0.0,0.0,0.0,1597.40002,14.0625,54.31
1254,0.0677147344628,63.5215803267,-5.46131717085e-14,-63.5215803267,-5.46131717085e-14,1622.59998,-14.0625,54.31
1255,0.0476572429631,0.0,0.0,0.0,0.0,1622.59998,-28.125,108.62
1256,0.107435386417,0.0,0.0,0.0,0.0,1622.59998,-42.1875,162.93
1257,0.149327219495,0.0,0.0,0.0,0.0,1622.59998,-56.25,217.24
1258,0.197163754876,0.0,0.0,0.0,0.0,1622.59998,-70.3125,271.55
1259,0.183070975107,0.0,0.0,0.0,0.0,1622.59998,-84.375,325.86
1260,0.272440319122,0.0,0.0,0.0,0.0,1622.59998,-98.4375,380.17
1261,0.223153039981,0.0,0.0,0.0,0.0,1622.59998,-112.5,434.48
1262,0.0,28.2845606545,-0.572837928192,0.989373608959,-0.572837928192,1622.59998,-79.55,514.0
1263,0.0,-25.8091211989,3.45984930222e-15,-25.8091211989,3.45984930222e-15,1622.59998,0.0,547.0
1264,0.0,84.038670195,0.200831627386,81.6097127821,0.200831627386,1622.59998,79.55,514.0
1265,0.0,0.0,0.0,0.0,0.0,1622.59998,112.5,434.48
1266,0.0,0.0,0.0,0.0,0.0,1622.59998,98.4375,380.17
1267,0.0,0.0,0.0,0.0,0.0,1622.59998,84.375,325.86
1268,0.0,0.0,0.0,0.0,0.0,1622.59998,70.3125,271.55
1269,0.0,0.0,0.0,0.0,0.0,1622.59998,56.25,217.24
1270,0.0,0.0,0.0,0.0,0.0,1622.59998,42.1875,162.93
1271,0.0,0.0,0.0,0.0,0.0,1622.59998,28.125,108.62
1272,0.0,0.0,0.0,0.0,0.0,1622.59998,14.0625,54.31
1273,0.0694834431203,63.4295761066,-5.29539844925e-14,-63.4295761066,-5.29539844925e-14,1647.80005,-14.0625,54.31
1274,0.0514193524447,0.0,0.0,0.0,0.0,1647.80005,-28.125,108.62
1275,0.111550531063,0.0,0.0,0.0,0.0,1647.80005,-42.1875,162.93
1276,0.150431447107,0.0,0.0,0.0,0.0,1647.80005,-56.25,217.24
1277,0.194873558663,0.0,0.0,0.0,0.0,1647.80005,-70.3125,271.55
1278,0.176829567317,0.0,0.0,0.0,0.0,1647.80005,-84.375,325.86
1279,0.260086586481,0.0,0.0,0.0,0.0,1647.80005,-98.4375,380.17
1280,0.21114629428,0.0,0.0,0.0,0.0,1647.80005,-112.5,434.48
1281,0.0,28.2993532396,-0.611795528664,1.13155690283,-0.611795528664,1647.80005,-79.55,514.0
1282,0.0,-25.9510059872,5.379950574e-15,-25.9510059872,5.379950574e-15,1647.80005,0.0,547.0
1283,0.0,84.4867059485,0.211529664179,82.0636533768,0.211529664179,1647.80005,79.55,514.0
1284,0.0,0.0,0.0,0.0,0.0,1647.80005,112.5,434.48
1285,0.0,0.0,0.0,0.0,0.0,1647.80005,98.4375,380.17
1286,0.0,0.0,0.0,0.0,0.0,1647.80005,84.375,325.86
1287,0.0,0.0,0.0,0.0,0.0,1647.80005,70.3125,271.55
1288,0.0,0.0,0.0,0.0,0.0,1647.80005,56.25,217.24
1289,0.0,0.0,0.0,0.0,0.0,1647.80005,42.1875,162.93
1290,0.0,0.0,0.0,0.0,0.0,1647.80005,28.125,108.62
1291,0.0,0.0,0.0,0.0,0.0,1647.80005,14.0625,54.31
1292,0.0714632281702,63.3211266877,-5.03014183779e-14,-63.3211266877,-5.03014183779e-14,1673.0,-14.0625,54.31
1293,0.0413279890601,0.0,0.0,0.0,0.0,1673.0,-28.125,108.62
1294,0.0929605252358,0.0,0.0,0.0,0.0,1673.0,-42.1875,162.93
1295,0.128126349132,0.0,0.0,0.0,0.0,1673.0,-56.25,217.24
1296,0.167797284612,0.0,0.0,0.0,0.0,1673.0,-70.3125,271.55
1297,0.154409895286,0.0,0.0,0.0,0.0,1673.0,-84.375,325.86
1298,0.230568644817,0.0,0.0,0.0,0.0,1673.0,-98.4375,380.17
1299,0.191250431276,0.0,0.0,0.0,0.0,1673.0,-112.5,434.48
1300,0.0,28.3212766094,-0.645832129151,1.28093925479,-0.645832129151,1673.0,-79.55,514.0
1301,0.0,-26.0962027454,9.4889923341e-15,-26.0962027454,9.4889923341e-15,1673.0,0.0,547.0
1302,0.0,84.9474822645,0.222637513215,82.5453886722,0.222637513215,1673.0,79.55,514.0
1303,0.0,0.0,0.0,0.0,0.0,1673.0,112.5,434.48
1304,0.0,0.0,0.0,0.0,0.0,1673.0,98.4375,380.17
1305,0.0,0.0,0.0,0.0,0.0,1673.0,84.375,325.86
1306,0.0,0.0,0.0,0.0,0.0,1673.0,70.3125,271.55
1307,0.0,0.0,0.0,0.0,0.0,1673.0,56.25,217.24
1308,0.0,0.0,0.0,0.0,0.0,1673.0,42.1875,162.93
1309,0.0,0.0,0.0,0.0,0.0,1673.0,28.125,108.62
1310,0.0,0.0,0.0,0.0,0.0,1673.0,14.0625,54.31
1311,0.0655908183153,63.2091215502,-4.74395093277e-14,-63.2091215502,-4.74395093277e-14,1698.19995,-14.0625,54.31
1312,0.0287044692823,0.0,0.0,0.0,0.0,1698.19995,-28.125,108.62
1313,0.0720004898771,0.0,0.0,0.0,0.0,1698.19995,-42.1875,162.93
1314,0.105847191047,0.0,0.0,0.0,0.0,1698.19995,-56.25,217.24
1315,0.143414653747,0.0,0.0,0.0,0.0,1698.19995,-70.3125,271.55
1316,0.137391972791,0.0,0.0,0.0,0.0,1698.19995,-84.375,325.86
1317,0.211458277523,0.0,0.0,0.0,0.0,1698.19995,-98.4375,380.17
1318,0.181724402286,0.0,0.0,0.0,0.0,1698.19995,-112.5,434.48
1319,0.0,28.3440344327,-0.679699563151,1.41964060169,-0.679699563151,1698.19995,-79.55,514.0
1320,0.0,-26.2498119069,9.17879323809e-15,-26.2498119069,9.17879323809e-15,1698.19995,0.0,547.0
1321,0.0,85.4356783143,0.234117333394,83.0500403988,0.234117333394,1698.19995,79.55,514.0
1322,0.0,0.0,0.0,0.0,0.0,1698.19995,112.5,434.48
1323,0.0,0.0,0.0,0.0,0.0,1698.19995,98.4375,380.17
1324,0.0,0.0,0.0,0.0,0.0,1698.19995,84.375,325.86
